Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
6/20/2024 2:35:41 PM,22.729152,22.309245,22.129631,22.055097,21.994817,23.122747,22.674243,22.323731,22.119049,22.180003,22.990973,22.542113,22.184143,21.978941,21.845695,-56567.686689,22.795432,22.392367,22.160576,22.033824,21.990108,22.798878,22.345237,22.123543,21.808760,21.834540,23.629651,22.641968,22.932313,22.933920,24.518934,22.980993
6/20/2024 2:36:11 PM,23.042308,22.544088,22.247065,22.120796,22.152079,23.124031,22.741234,22.497662,22.255343,22.215098,23.169937,22.616936,22.331455,22.092962,21.934896,-56571.695431,22.939099,22.546959,22.300757,22.116538,22.099516,23.021988,22.505359,22.243728,21.910156,21.872643,23.654540,22.638648,22.961602,22.923713,24.565745,22.975838
6/20/2024 2:36:41 PM,23.248039,22.635851,22.374982,22.229200,22.247828,23.271904,22.850414,22.631256,22.430156,22.422800,23.279706,22.748199,22.421421,22.211952,22.073711,-56573.774712,23.039111,22.664516,22.440904,22.248002,22.187517,23.087091,22.546633,22.384812,21.965288,22.006935,23.670494,22.657164,22.973676,22.931655,24.614162,22.981023
6/20/2024 2:37:11 PM,23.353622,22.749382,22.479841,22.318687,22.298912,23.388723,22.988921,22.678852,22.465820,22.421225,23.293508,22.839424,22.490185,22.297993,22.213596,-56576.926766,23.120736,22.743219,22.514588,22.340800,22.272048,23.124179,22.675675,22.507003,22.144176,22.063663,23.669708,22.666485,22.989420,22.919385,24.655249,22.976332
6/20/2024 2:37:41 PM,23.085594,22.583972,22.411819,22.283525,22.183027,23.246027,22.779264,22.562141,22.461472,22.368139,23.079855,22.660261,22.362161,22.352045,22.148296,-56580.812690,23.149070,22.744699,22.565251,22.367112,22.305492,23.230774,22.492855,22.245935,22.139218,22.071357,23.659262,22.679453,22.942450,22.898819,24.602952,22.977123
6/20/2024 2:38:11 PM,22.860828,22.418511,22.284010,22.021106,21.952308,22.856924,22.654542,22.523096,22.458509,22.435522,22.992639,22.381499,22.102546,22.175002,22.028238,-56584.061386,22.991073,22.632065,22.505900,22.364527,22.300608,22.691115,22.223801,22.114089,22.151812,22.096146,23.637654,22.687209,22.894400,22.889577,24.584819,22.972704
6/20/2024 2:38:41 PM,22.916999,22.420026,22.179508,22.081058,21.986959,22.692128,22.609871,22.494502,22.364391,22.259771,22.756454,22.236544,22.033665,21.999614,21.834612,-56585.024078,22.716132,22.552990,22.406573,22.289546,22.253673,22.376457,22.192728,22.201468,21.871088,21.786615,23.603005,22.695915,22.843160,22.882662,24.601499,22.963954
6/20/2024 2:39:11 PM,22.830425,22.486466,21.988118,22.010896,21.903436,22.571273,22.467618,22.282775,22.253570,22.179746,22.603445,21.967179,21.762112,21.800784,21.708011,-56586.057867,22.524296,22.429596,22.248647,22.135260,22.219900,22.103056,21.989864,22.002979,21.897128,21.696635,23.572769,22.683772,22.812186,22.886141,24.523268,22.954573
6/20/2024 2:39:41 PM,22.592014,22.086187,21.744675,21.889457,21.846648,22.546742,22.318705,22.106200,22.051909,21.987257,22.587189,21.989097,21.741452,21.655114,21.570833,-56586.267134,22.405062,22.371497,22.161546,22.097600,22.208696,22.015008,21.873948,21.919285,21.874408,21.661012,23.546232,22.685214,22.755514,22.858187,24.485111,22.924556
6/20/2024 2:40:11 PM,22.323527,21.888069,21.534207,21.561384,21.675139,22.422386,22.112404,21.966541,21.973904,21.840887,22.486748,21.906020,21.714510,21.700466,21.604218,-56586.216512,22.276387,22.246032,22.048219,21.984027,22.096990,21.943068,21.793700,21.855846,21.669842,21.453127,23.511910,22.665306,22.804062,22.846094,24.504874,22.901213
6/20/2024 2:40:41 PM,22.401744,22.039066,21.599430,21.722385,21.588607,22.331392,22.007546,21.936905,21.859809,21.742645,22.355534,21.834491,21.585383,21.575710,21.401575,-56585.981058,22.257398,22.213933,21.988265,21.897600,21.933730,21.879649,21.761799,21.906575,21.666715,21.347019,23.495493,22.661037,22.719164,22.833329,24.402655,22.910725
6/20/2024 2:41:11 PM,22.290230,21.851289,21.560276,21.622224,21.542773,22.298048,22.057237,21.851059,21.746094,21.681860,22.127170,21.670348,21.554519,21.437509,21.314479,-56584.555090,22.194117,22.159387,21.938756,21.840026,21.853835,21.820461,21.569964,21.605659,21.650331,21.254810,23.464263,22.644228,22.676625,22.822498,24.111114,22.890250
6/20/2024 2:41:41 PM,22.319047,21.986679,21.545382,21.718773,21.428600,22.238795,21.981617,21.757219,21.648549,21.557588,22.227526,21.677792,21.353264,21.320085,21.322389,-56582.949564,22.114012,22.093999,21.875639,21.789095,21.891749,21.593392,21.518774,21.523380,21.521538,21.277103,23.434612,22.632218,22.655196,22.798549,24.326779,22.886515
6/20/2024 2:42:11 PM,22.128740,21.848027,21.498511,21.593629,21.442997,22.234310,21.862296,21.698858,21.666394,21.480314,22.473880,21.640835,21.350614,21.300383,21.170172,-56581.647247,22.093764,22.025666,21.819014,21.682039,21.781724,21.620330,21.530284,21.448975,21.336087,21.179380,23.415109,22.590851,22.627847,22.787748,24.275485,22.862166
6/20/2024 2:42:41 PM,22.010613,21.885892,21.481356,21.479744,21.315481,22.130701,21.854822,21.574405,21.506232,21.423537,22.218792,21.448647,21.238974,21.285525,21.186196,-56579.216034,21.992639,21.987807,21.718751,21.643001,21.823262,21.490543,21.398399,21.426044,21.271902,21.120476,23.369331,22.576478,22.590496,22.762584,24.220402,22.841370
6/20/2024 2:43:11 PM,21.993430,21.587374,21.258867,21.387441,21.234899,22.159526,21.756377,21.579084,21.522889,21.503081,22.220244,21.494098,21.256793,21.172209,21.118962,-56578.347145,21.975231,21.951530,21.653442,21.540832,21.693735,21.418751,21.349634,21.562942,21.212983,21.083670,23.337519,22.560930,22.543923,22.770933,23.210625,22.817562
6/20/2024 2:43:41 PM,22.118776,21.698785,21.345702,21.362061,21.273348,22.096693,21.738384,21.522622,21.401918,21.376806,22.282758,21.493831,21.116621,21.083425,20.906800,-56576.079107,21.930630,21.888976,21.581406,21.486977,21.528206,21.415566,21.369720,21.321565,21.216020,20.963817,23.321958,22.517764,22.523509,22.734448,23.055499,22.812319
6/20/2024 2:44:11 PM,21.914289,21.526591,21.324788,21.380777,21.190666,22.070291,21.821308,21.603512,21.435146,21.366262,21.934080,21.348521,21.162546,21.115061,21.014082,-56572.454626,21.854998,21.795384,21.472089,21.442604,21.499269,21.478308,21.213339,21.267728,21.165168,20.920778,23.322731,22.508425,22.482912,22.700071,23.042498,22.769679
6/20/2024 2:44:41 PM,21.943535,21.618500,21.267892,21.319970,21.125685,22.062719,21.653961,21.484922,21.415815,21.532600,22.198893,21.363287,21.047994,20.965910,20.973289,-56571.574504,21.822185,21.809986,21.511347,21.452840,21.617976,21.251236,21.181172,21.281655,21.212979,20.895740,23.292314,22.480254,22.468071,22.712348,23.005405,22.782643
6/20/2024 2:45:11 PM,21.801816,21.593452,21.084013,21.246974,21.283384,21.985467,21.546932,21.368409,21.286611,21.284998,21.784551,21.309884,21.065569,20.948207,20.988100,-56567.999287,21.797350,21.810470,21.500776,21.376841,21.393890,21.350575,21.220148,21.195948,21.160222,20.945117,23.293026,22.471773,22.502803,22.717197,22.962722,22.770722
6/20/2024 2:45:41 PM,21.777101,21.602119,21.009460,21.222691,21.041739,22.009082,21.546618,21.420161,21.301274,21.255647,22.018516,21.217391,21.042430,21.006462,20.810663,-56564.640660,21.698388,21.694704,21.422485,21.337241,21.329867,21.333784,21.183300,21.289773,20.964055,20.755781,23.244867,22.443069,22.427668,22.681615,22.954944,22.748928
6/20/2024 2:46:11 PM,21.861043,21.680336,21.180210,21.290602,21.081320,21.778870,21.565891,21.343599,21.263179,21.270554,21.778410,21.160157,20.840115,20.835502,20.701470,-56562.512689,21.753050,21.728647,21.436868,21.344022,21.435716,21.312455,21.129462,21.077363,21.172567,20.846306,23.235557,22.406618,22.400181,22.666320,22.935525,22.737541
6/20/2024 2:46:41 PM,22.031233,21.632119,21.287743,21.034194,21.055405,21.957605,21.512825,21.322768,21.213075,21.208696,21.806399,21.223677,21.043647,20.987388,21.026124,-56559.397809,21.690519,21.699268,21.376368,21.236268,21.215296,21.145227,21.104425,20.950639,21.027423,20.773272,23.190895,22.392224,22.412914,22.663193,22.915636,22.731658
6/20/2024 2:47:11 PM,22.058250,21.573727,21.241061,21.034293,20.954051,21.776804,21.477914,21.326093,21.175145,21.221702,21.803046,21.103457,20.773226,20.838045,20.705629,-56556.176900,21.641123,21.628689,21.335004,21.198118,21.194430,21.264031,21.140725,21.086091,20.894708,20.702323,23.165986,22.370721,22.324968,22.634350,22.856952,22.717522
6/20/2024 2:47:41 PM,22.006678,21.324674,21.047399,20.926342,20.757041,21.854798,21.605700,21.424434,21.261765,21.171882,21.720596,21.133618,20.891518,20.890134,20.760732,-56554.646349,21.675830,21.595467,21.333560,21.310979,21.381023,21.346232,21.071737,21.024703,21.089027,20.702492,23.178548,22.352037,22.309271,22.604417,22.846556,22.684148
6/20/2024 2:48:11 PM,21.809847,21.452471,21.188178,20.943108,20.828714,21.818363,21.428283,21.364927,21.277137,21.110959,21.942412,21.298798,20.905287,20.874613,20.840016,-56551.635574,21.586619,21.525128,21.233452,21.211327,21.321020,21.182517,20.982872,20.998090,20.713470,20.606865,23.169500,22.319981,22.297677,22.590302,22.827625,22.701052
6/20/2024 2:48:41 PM,21.716033,21.420560,21.165930,21.158094,20.814753,21.760925,21.389919,21.176533,21.064962,21.156480,21.730998,21.165470,20.878875,20.879567,20.903322,-56548.466367,21.523314,21.565231,21.221727,21.133449,21.127917,21.147741,21.046538,20.956383,20.779710,20.606894,23.135789,22.298626,22.256774,22.564823,22.777580,22.689594
6/20/2024 2:49:11 PM,21.716366,21.490920,21.190926,20.992668,20.798940,21.934800,21.379194,21.172948,21.117396,21.257301,21.744453,21.070598,20.706429,20.704352,20.733192,-56546.228948,21.577347,21.543492,21.217028,21.120681,21.063509,21.125522,20.941534,20.946607,20.868657,20.713409,23.128813,22.281290,22.259214,22.574385,22.771288,22.672273
6/20/2024 2:49:41 PM,21.685855,21.285986,20.848412,20.900076,20.745991,21.755613,21.330459,21.141019,21.100217,21.106902,21.658226,21.080391,20.893157,20.866172,20.775520,-56543.551247,21.449325,21.507372,21.174429,21.037727,21.034269,21.093519,20.910672,21.010751,20.772970,20.567612,23.101767,22.259254,22.202680,22.545468,22.680354,22.669785
6/20/2024 2:50:11 PM,21.631485,21.487084,21.092118,20.925413,20.771799,21.802312,21.280656,21.136609,21.038170,20.979374,21.750288,21.027103,20.793022,20.635441,20.604749,-56539.812265,21.385136,21.464844,21.129104,21.075622,21.014525,20.989622,20.946271,20.731760,20.803505,20.651235,23.064203,22.228293,22.204375,22.524179,22.655854,22.661598
6/20/2024 2:50:41 PM,22.043652,21.377369,20.888913,20.807031,20.724674,21.782454,21.345804,21.080068,20.989227,21.113726,21.773707,21.025197,20.744745,20.732749,20.595226,-56539.062473,21.454511,21.441150,21.127754,21.103780,21.036462,21.164635,20.990117,20.828912,20.749096,20.581808,23.046559,22.212917,22.168759,22.535244,22.625787,22.637275
6/20/2024 2:51:11 PM,22.039827,21.229981,20.997153,20.918519,20.686691,21.704728,21.226754,21.144470,21.060328,20.907219,21.599731,20.943425,20.704688,20.663848,20.392877,-56536.330770,21.425004,21.423391,21.121049,21.073329,21.123123,21.023299,20.935445,20.775605,20.779757,20.597480,23.025187,22.189208,22.139526,22.514078,22.633578,22.623238
6/20/2024 2:51:41 PM,22.018723,21.031802,20.757583,20.783421,20.598837,21.772935,21.301482,21.150526,21.020274,21.029957,21.525637,20.942796,20.737281,20.692061,20.678678,-56531.728267,21.400971,21.409956,21.112676,21.063111,21.139646,20.972036,20.837351,20.777376,20.732390,20.525398,22.986541,22.165444,22.142442,22.458841,22.603632,22.588695
6/20/2024 2:52:11 PM,21.880008,21.248754,20.992417,20.906402,20.607880,21.659246,21.219715,21.054439,20.944223,20.979274,21.660397,21.004638,20.785309,20.779080,20.452776,-56530.657090,21.378852,21.400738,21.057576,21.000626,20.992326,21.112443,20.824893,20.844730,20.683014,20.411592,22.984473,22.147731,22.084932,22.465964,22.562036,22.595587
6/20/2024 2:52:41 PM,21.971281,21.017002,20.790067,20.690402,20.640100,21.662614,21.237375,21.020000,20.921306,21.008702,21.508549,21.058042,20.814518,20.680019,20.564637,-56528.576398,21.419836,21.366156,21.053633,20.978236,20.969704,21.193095,20.858315,20.575456,20.614457,20.438348,22.995470,22.118954,22.034986,22.368010,22.541558,22.583614
6/20/2024 2:53:11 PM,21.916891,21.059342,20.914304,20.830351,20.576093,21.706507,21.308038,21.043434,20.927680,21.189123,21.589535,21.025911,20.703239,20.752381,20.610479,-56525.465338,21.419375,21.334591,21.011440,20.927735,20.853702,21.120718,20.800419,20.830636,20.528834,20.282727,22.985597,22.098251,22.031305,22.400196,22.511681,22.556727
6/20/2024 2:53:41 PM,21.413070,21.058620,21.038100,20.801256,20.496666,21.621053,21.190706,21.031414,20.866994,20.972848,21.463750,20.822478,20.763885,20.657062,20.519748,-56521.727381,21.450060,21.309752,21.005722,20.884424,20.807616,21.404678,20.826531,20.751790,20.772091,20.398686,22.967734,22.083345,22.009954,22.326672,22.444610,22.535859
6/20/2024 2:54:11 PM,21.587720,21.168406,20.871665,20.758637,20.481489,21.641144,21.176243,21.008876,20.850676,20.825765,21.261978,20.930936,20.735567,20.596891,20.543810,-56518.695757,21.345738,21.265319,20.966103,20.893690,20.819652,20.904069,20.806735,20.824035,20.579928,20.430356,22.937694,22.053709,22.011836,22.286473,22.361200,22.535900
6/20/2024 2:54:41 PM,21.760649,21.158278,20.772724,20.585828,20.557903,21.602012,21.133845,20.945017,20.855765,20.763496,21.311305,20.740888,20.723354,20.804789,20.557672,-56515.753168,21.400431,21.296518,20.973110,20.860338,20.807055,20.998936,20.619019,20.479385,20.642557,20.336939,22.904027,22.040915,21.977872,22.346576,22.382901,22.531853
6/20/2024 2:55:11 PM,21.685864,20.942057,20.630404,20.540861,20.559786,21.395901,21.003625,20.838964,20.843116,20.875407,21.469848,20.647711,20.603866,20.587711,20.417133,-56512.717425,21.388996,21.292914,20.970196,20.871492,20.880718,21.457415,20.773229,20.558638,20.625103,20.423373,22.924778,22.010168,21.942519,22.339071,22.350567,22.500679
6/20/2024 2:55:41 PM,22.000540,21.142222,20.646368,20.508358,20.507665,21.446855,21.055082,20.915347,20.796794,20.851692,21.704555,21.016578,20.530285,20.573906,20.437029,-56509.977251,21.370178,21.315802,21.026532,20.932913,20.881023,20.952515,20.660252,20.487392,20.503088,20.304077,22.876167,21.989305,21.921653,22.303047,22.349492,22.485354
6/20/2024 2:56:11 PM,21.695805,21.100266,20.765650,20.553595,20.392471,21.477720,20.942558,20.775570,20.774878,20.687439,21.738166,20.788488,20.411402,20.400090,20.241453,-56508.308016,21.355432,21.251739,20.927609,20.850808,20.817593,20.851500,20.555020,20.510936,20.453227,20.247267,22.878693,21.967445,21.912447,22.254297,22.327879,22.469953
6/20/2024 2:56:41 PM,21.819632,21.156949,20.707026,20.405376,20.317175,21.568443,21.026006,20.913708,20.812916,20.864352,21.432777,20.862969,20.571342,20.379056,20.512949,-56504.670561,21.273968,21.212666,20.933941,20.841226,20.788403,20.839842,20.534122,20.488651,20.552356,20.257303,22.804842,21.950292,21.926820,22.268429,22.320626,22.442704
6/20/2024 2:57:11 PM,21.711084,20.886832,20.615990,20.402944,20.417027,21.501529,21.027036,20.884064,20.777268,20.628913,21.118100,20.640220,20.457195,20.364848,20.277563,-56501.895651,21.259638,21.191651,20.861712,20.811660,20.786516,21.354574,20.751451,20.183122,20.323075,20.209222,22.804570,21.922867,21.846919,22.231363,22.268848,22.433927
6/20/2024 2:57:41 PM,21.930511,20.870758,20.662211,20.505510,20.416866,21.455530,21.004280,20.989523,20.868682,20.659673,21.447468,20.792564,20.513819,20.361917,20.342291,-56499.701943,21.231294,21.197645,20.902767,20.866788,20.959728,20.770139,20.553470,20.487226,20.417741,20.178273,22.780453,21.915274,21.855667,22.237804,22.260571,22.440365
6/20/2024 2:58:11 PM,21.591534,21.279851,20.742848,20.514857,20.378194,21.511617,20.872948,20.787603,20.706165,20.877330,21.328932,20.639020,20.384658,20.316543,20.313080,-56496.977729,21.201634,21.140783,20.880006,20.766288,20.786358,20.805735,20.568312,20.517766,20.490529,20.165871,22.759161,21.891411,21.820292,22.196708,22.273749,22.434919
6/20/2024 2:58:41 PM,21.468397,20.789993,20.485626,20.567333,20.336716,21.317955,20.983033,20.750314,20.703479,20.835666,21.181295,20.569179,20.371119,20.313394,20.272751,-56494.197969,21.129545,21.139918,20.809483,20.712821,20.667367,20.692748,20.499357,20.391088,20.351606,20.220438,22.760826,21.878580,21.817817,22.201595,22.253340,22.445320
6/20/2024 2:59:11 PM,21.392103,20.698361,20.487661,20.327438,20.315892,21.431958,20.970309,20.771957,20.852000,20.864455,21.101037,20.631215,20.502665,20.476812,20.488815,-56491.980589,21.138220,21.127386,20.814933,20.665205,20.629208,20.994821,20.644669,20.393081,20.538741,20.135813,22.743512,21.861464,21.762486,22.184721,22.252565,22.403397
6/20/2024 2:59:41 PM,21.467528,20.902374,20.539459,20.526995,20.361936,21.297269,20.907909,20.689919,20.706301,20.762824,21.358330,20.713453,20.418732,20.392182,20.197281,-56487.485856,21.152528,21.072306,20.721520,20.694757,20.626918,20.934191,20.434423,20.637763,20.355463,20.120584,22.740772,21.839155,21.725669,22.152537,22.219466,22.406403
6/20/2024 3:00:11 PM,21.720456,20.899219,20.575537,20.431735,20.305207,21.398262,20.894145,20.796117,20.749748,20.628846,21.325916,20.546918,20.356007,20.253709,20.258097,-56485.931305,21.127205,21.046287,20.688791,20.630643,20.620489,20.929842,20.500707,20.428454,20.228718,20.125006,22.750224,21.825838,21.717875,22.107945,22.212369,22.414941
6/20/2024 3:00:41 PM,21.388917,21.084938,20.606793,20.388663,20.318471,21.363113,20.905547,20.834279,20.703015,20.771535,21.251586,20.668174,20.457922,20.395821,20.529709,-56482.174425,21.061242,21.007521,20.728905,20.595996,20.606381,20.769739,20.582842,20.359390,20.285960,20.178104,22.687704,21.803940,21.729585,22.071337,22.170019,22.379047
6/20/2024 3:01:11 PM,21.534824,20.740717,20.413693,20.260142,20.238202,21.249838,20.804849,20.700572,20.666193,20.596042,21.143356,20.539960,20.257601,20.265915,20.220880,-56477.974948,21.078088,21.036128,20.709311,20.665010,20.611244,20.990936,20.478995,20.379033,20.375108,20.095422,22.696911,21.796130,21.673655,22.070434,22.155545,22.368948
6/20/2024 3:01:41 PM,21.323488,20.607952,20.329791,20.262592,20.197231,21.297219,20.765081,20.730014,20.658719,20.712941,21.456651,20.574028,20.385205,20.283838,20.353112,-56475.649696,21.054097,21.009829,20.712988,20.682070,20.642151,20.976625,20.411341,20.180416,20.261252,20.057286,22.667258,21.768492,21.673180,22.056385,22.108146,22.348241
6/20/2024 3:02:11 PM,21.248945,21.096819,20.709830,20.384170,20.217675,21.268533,20.810183,20.589378,20.513215,20.521755,21.509517,20.663222,20.241695,20.309589,20.144454,-56474.693672,21.048428,21.045431,20.744920,20.648707,20.566553,20.765453,20.392273,20.225550,20.326237,20.172195,22.651269,21.752703,21.664064,22.049348,22.076495,22.281885
6/20/2024 3:02:41 PM,21.274870,20.607724,20.496249,20.404833,20.171133,21.134278,20.730248,20.693102,20.543796,20.565260,21.193516,20.607032,20.377589,20.401600,20.201622,-56470.106272,21.013960,20.983062,20.639132,20.585825,20.558823,20.624133,20.297721,20.257307,20.249917,20.209268,22.624272,21.740848,21.634247,21.972847,22.074311,22.307065
6/20/2024 3:03:11 PM,21.407240,20.727364,20.552451,20.229453,20.151845,21.377290,20.732439,20.643146,20.567915,20.687910,21.323836,20.641070,20.383246,20.360388,20.215365,-56467.628792,20.967782,20.957866,20.653377,20.565223,20.515600,20.668145,20.433653,20.298352,20.337376,20.083543,22.602840,21.726283,21.645929,22.024325,22.050323,22.301715
6/20/2024 3:03:41 PM,21.391575,20.798880,20.443964,20.377244,20.235228,21.198472,20.682373,20.563761,20.553144,20.631378,21.005751,20.518754,20.189959,20.321366,20.088549,-56465.126997,20.991075,20.962713,20.645766,20.572843,20.525298,20.797807,20.376401,20.126748,20.220990,20.143611,22.617780,21.700501,21.604254,21.981073,22.014436,22.281253
6/20/2024 3:04:11 PM,21.397237,20.618127,20.256608,20.152672,20.094226,21.159422,20.697042,20.599435,20.605204,20.630357,21.318209,20.388228,20.310646,20.301178,20.199562,-56461.525149,20.958230,20.930557,20.645896,20.527043,20.601358,20.877283,20.383919,20.103083,20.336355,20.111862,22.591253,21.688888,21.576978,21.961873,22.000760,22.285981
6/20/2024 3:04:41 PM,21.326848,20.573932,20.295981,20.185586,20.101733,21.099832,20.773982,20.660469,20.573240,20.538159,21.010840,20.483916,20.241018,20.253027,20.086717,-56458.704319,20.906828,20.905444,20.600229,20.517835,20.473747,20.734751,20.411879,20.263407,20.156239,19.970945,22.578408,21.667269,21.540845,21.974093,21.976394,22.278647
6/20/2024 3:05:11 PM,21.023310,20.638798,20.267596,20.278450,20.203390,21.123595,20.724400,20.490629,20.493861,20.450233,21.003942,20.440306,20.236649,20.261360,20.144258,-56455.323879,20.935667,20.898076,20.568162,20.421357,20.423434,20.627933,20.408890,20.278431,20.230625,19.961252,22.570377,21.647250,21.545694,21.892183,21.933606,22.261183
6/20/2024 3:05:41 PM,21.045116,20.651623,20.298905,20.203755,20.098883,20.987934,20.703538,20.445518,20.446211,20.486146,20.974560,20.366330,20.133535,20.205141,20.165412,-56451.918803,20.918101,20.863211,20.530271,20.426627,20.388533,20.479029,20.307949,20.321573,20.185316,20.036541,22.519777,21.626026,21.506961,21.907562,21.922060,22.241366
6/20/2024 3:06:11 PM,21.281876,20.646816,20.406542,19.927704,20.049019,21.072591,20.593510,20.456638,20.435862,20.307950,20.854678,20.200792,20.066116,20.149975,20.057336,-56449.180631,20.875188,20.864348,20.481091,20.453390,20.456160,20.740245,20.311398,20.161278,20.119466,19.898105,22.501604,21.619332,21.465023,21.917212,21.893048,22.236061
6/20/2024 3:06:41 PM,21.571416,20.660166,20.228243,20.008781,19.995610,20.908382,20.674472,20.519160,20.450834,20.375340,21.193345,20.358254,20.073475,20.010168,20.012709,-56446.574129,20.867422,20.830749,20.546026,20.497325,20.562644,20.688640,20.247043,20.123007,20.081655,19.897718,22.506046,21.594307,21.443445,21.908773,21.887600,22.203940
6/20/2024 3:07:11 PM,21.367468,20.585308,20.332534,20.247322,20.060216,21.130099,20.599617,20.543073,20.507528,20.385639,21.171589,20.273187,20.127213,20.110349,19.904468,-56443.710441,20.856743,20.860895,20.532570,20.479943,20.504641,20.762398,20.208403,20.208634,20.059174,19.923764,22.491267,21.586177,21.435313,21.888221,21.896736,22.171901
